genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
MAG612	PUL5	MAG612_01344	gnl|HZI|MAG612_22	31524	34532	+	14	MAG612_01344	susC		
MAG612	PUL5	MAG612_01345	gnl|HZI|MAG612_22	34555	36195	+	23	MAG612_01345	susD		
MAG612	PUL5	MAG612_01346	gnl|HZI|MAG612_22	36274	37050	+	79	MAG612_01346			
MAG612	PUL5	MAG612_01347	gnl|HZI|MAG612_22	37216	38640	+	166	MAG612_01347			
MAG612	PUL5	MAG612_01348	gnl|HZI|MAG612_22	38679	41555	+	39	MAG612_01348		GH92	
MAG612	PUL5	MAG612_01349	gnl|HZI|MAG612_22	41613	45362	+	58	MAG612_01349		GH92	
MAG612	PUL6	MAG612_01696	gnl|HZI|MAG612_32	28787	29653	-	-16575	MAG612_01696		GH16	
MAG612	PUL6	MAG612_01697	gnl|HZI|MAG612_32	29674	30978	-	21	MAG612_01697			
MAG612	PUL6	MAG612_01698	gnl|HZI|MAG612_32	30981	31202	-	3	MAG612_01698			
MAG612	PUL6	MAG612_01699	gnl|HZI|MAG612_32	31214	32884	-	12	MAG612_01699	susD		
MAG612	PUL6	MAG612_01700	gnl|HZI|MAG612_32	32888	35962	-	4	MAG612_01700	susC		
MAG612	PUL7	MAG612_01851	gnl|HZI|MAG612_37	28366	29808	-	-7596	MAG612_01851	susD		
MAG612	PUL7	MAG612_01852	gnl|HZI|MAG612_37	29820	33209	-	12	MAG612_01852	susC		
MAG612	PUL8	MAG612_01909	gnl|HZI|MAG612_40	1121	2863	+	-32088	MAG612_01909		GH43_10	
MAG612	PUL8	MAG612_01910	gnl|HZI|MAG612_40	2888	3535	+	25	MAG612_01910			
MAG612	PUL8	MAG612_01911	gnl|HZI|MAG612_40	3560	3703	-	25	MAG612_01911			
MAG612	PUL8	MAG612_01912	gnl|HZI|MAG612_40	3828	5759	-	125	MAG612_01912			
MAG612	PUL8	MAG612_01913	gnl|HZI|MAG612_40	5922	7862	-	163	MAG612_01913		GH87	
MAG612	PUL8	MAG612_01914	gnl|HZI|MAG612_40	7963	10404	-	101	MAG612_01914		GH31	
MAG612	PUL8	MAG612_01915	gnl|HZI|MAG612_40	10512	10661	+	108	MAG612_01915			
MAG612	PUL8	MAG612_01916	gnl|HZI|MAG612_40	11036	11275	+	375	MAG612_01916			
MAG612	PUL8	MAG612_01917	gnl|HZI|MAG612_40	11333	11482	-	58	MAG612_01917			
MAG612	PUL8	MAG612_01918	gnl|HZI|MAG612_40	11552	13405	-	70	MAG612_01918			
MAG612	PUL8	MAG612_01919	gnl|HZI|MAG612_40	13530	15632	-	125	MAG612_01919		GH97	
MAG612	PUL8	MAG612_01920	gnl|HZI|MAG612_40	15668	16930	-	36	MAG612_01920			
MAG612	PUL8	MAG612_01921	gnl|HZI|MAG612_40	17011	17883	-	81	MAG612_01921			
MAG612	PUL8	MAG612_01922	gnl|HZI|MAG612_40	17957	20110	-	74	MAG612_01922		GH97	
MAG612	PUL8	MAG612_01923	gnl|HZI|MAG612_40	20156	21658	-	46	MAG612_01923			
MAG612	PUL8	MAG612_01924	gnl|HZI|MAG612_40	21689	23209	-	31	MAG612_01924			
MAG612	PUL8	MAG612_01925	gnl|HZI|MAG612_40	23239	25119	-	30	MAG612_01925	susD		
MAG612	PUL8	MAG612_01926	gnl|HZI|MAG612_40	25164	28244	-	45	MAG612_01926	susC		
MAG612	PUL9	MAG612_01975	gnl|HZI|MAG612_42	14896	17847	+	-13348	MAG612_01975	susC		
MAG612	PUL9	MAG612_01976	gnl|HZI|MAG612_42	17871	19340	+	24	MAG612_01976	susD		
MAG612	PUL9	MAG612_01977	gnl|HZI|MAG612_42	19663	21090	-	323	MAG612_01977			
MAG612	PUL9	MAG612_01978	gnl|HZI|MAG612_42	21324	22157	+	234	MAG612_01978			
MAG612	PUL9	MAG612_01979	gnl|HZI|MAG612_42	22193	23611	-	36	MAG612_01979		GH28	
MAG612	PUL10	MAG612_02014	gnl|HZI|MAG612_44	9611	11395	-	-14000	MAG612_02014	susD		
MAG612	PUL10	MAG612_02015	gnl|HZI|MAG612_44	11437	14748	-	42	MAG612_02015	susC		
MAG612	PUL10	MAG612_02016	gnl|HZI|MAG612_44	14785	16215	-	37	MAG612_02016			
MAG612	PUL10	MAG612_02017	gnl|HZI|MAG612_44	16453	17229	-	238	MAG612_02017		GT2_Glycos_transf_2	
MAG612	PUL10	MAG612_02018	gnl|HZI|MAG612_44	17258	18631	-	29	MAG612_02018		GT4	
MAG612	PUL11	MAG612_02034	gnl|HZI|MAG612_45	5135	6571	-	-13496	MAG612_02034	susD		
MAG612	PUL11	MAG612_02035	gnl|HZI|MAG612_45	6596	9952	-	25	MAG612_02035	susC		
MAG612	PUL12	MAG612_02070	gnl|HZI|MAG612_46	23421	24947	-	13469	MAG612_02070	susD		
MAG612	PUL12	MAG612_02071	gnl|HZI|MAG612_46	24966	27902	-	19	MAG612_02071	susC		
MAG612	PUL13	MAG612_00411	gnl|HZI|MAG612_5	56346	57851	-	28444	MAG612_00411	susD		
MAG612	PUL13	MAG612_00412	gnl|HZI|MAG612_5	57880	61116	-	29	MAG612_00412	susC		
MAG612	PUL13	MAG612_00413	gnl|HZI|MAG612_5	61313	62320	+	197	MAG612_00413			
MAG612	PUL13	MAG612_00414	gnl|HZI|MAG612_5	62481	63767	+	161	MAG612_00414			
MAG612	PUL13	MAG612_00415	gnl|HZI|MAG612_5	64183	64275	-	416	MAG612_00415			
MAG612	PUL13	MAG612_00416	gnl|HZI|MAG612_5	64412	64639	-	137	MAG612_00416			
MAG612	PUL13	MAG612_00417	gnl|HZI|MAG612_5	64672	67917	+	33	MAG612_00417	susC		
MAG612	PUL13	MAG612_00418	gnl|HZI|MAG612_5	67935	69578	+	18	MAG612_00418	susD		
MAG612	PUL13	MAG612_00419	gnl|HZI|MAG612_5	70026	71171	+	448	MAG612_00419			
MAG612	PUL13	MAG612_00420	gnl|HZI|MAG612_5	71251	73191	-	80	MAG612_00420		GH10	
MAG612	PUL13	MAG612_00421	gnl|HZI|MAG612_5	73239	74660	-	48	MAG612_00421			
MAG612	PUL13	MAG612_00422	gnl|HZI|MAG612_5	74738	76480	-	78	MAG612_00422	susD		
MAG612	PUL13	MAG612_00423	gnl|HZI|MAG612_5	76502	79657	-	22	MAG612_00423	susC		
MAG612	PUL13	MAG612_00424	gnl|HZI|MAG612_5	79698	79826	-	41	MAG612_00424			
MAG612	PUL13	MAG612_00425	gnl|HZI|MAG612_5	79887	81842	-	61	MAG612_00425		GH67	
MAG612	PUL13	MAG612_00426	gnl|HZI|MAG612_5	81935	85825	-	93	MAG612_00426			
MAG612	PUL13	MAG612_00427	gnl|HZI|MAG612_5	86145	87320	+	320	MAG612_00427			
MAG612	PUL13	MAG612_00428	gnl|HZI|MAG612_5	87330	88763	+	10	MAG612_00428			
MAG612	PUL13	MAG612_00429	gnl|HZI|MAG612_5	88831	89955	+	68	MAG612_00429		GH10	
MAG612	PUL13	MAG612_00430	gnl|HZI|MAG612_5	90002	90958	+	47	MAG612_00430		GH43_1	
MAG612	PUL14	MAG612_02390	gnl|HZI|MAG612_62	12	1616	-	-90946	MAG612_02390	susD		
MAG612	PUL14	MAG612_02391	gnl|HZI|MAG612_62	1629	4331	-	13	MAG612_02391	susC		
MAG612	PUL14	MAG612_02392	gnl|HZI|MAG612_62	4380	5204	-	49	MAG612_02392	susC		
MAG612	PUL15	MAG612_02501	gnl|HZI|MAG612_70	2284	5592	+	-2920	MAG612_02501	susC		
MAG612	PUL15	MAG612_02502	gnl|HZI|MAG612_70	5646	7640	+	54	MAG612_02502	susD		
MAG612	PUL15	MAG612_02503	gnl|HZI|MAG612_70	7734	8852	+	94	MAG612_02503		GH43_24	
MAG612	PUL15	MAG612_02504	gnl|HZI|MAG612_70	9021	10268	+	169	MAG612_02504			
MAG612	PUL15	MAG612_02505	gnl|HZI|MAG612_70	10304	11560	+	36	MAG612_02505		GH105	
MAG612	PUL15	MAG612_02506	gnl|HZI|MAG612_70	11758	13839	+	198	MAG612_02506		GH127	
MAG612	PUL16	MAG612_02525	gnl|HZI|MAG612_72	5650	8763	+	-8189	MAG612_02525	susC		
MAG612	PUL16	MAG612_02526	gnl|HZI|MAG612_72	8777	10288	+	14	MAG612_02526	susD		
MAG612	PUL17	MAG612_02561	gnl|HZI|MAG612_76	5320	8430	+	-4968	MAG612_02561	susC		
MAG612	PUL17	MAG612_02562	gnl|HZI|MAG612_76	8443	10257	+	13	MAG612_02562	susD		
MAG612	PUL18	MAG612_00678	gnl|HZI|MAG612_9	40121	42715	-	29864	MAG612_00678		GH3	
MAG612	PUL18	MAG612_00679	gnl|HZI|MAG612_9	42988	44874	-	273	MAG612_00679	susD		
MAG612	PUL18	MAG612_00680	gnl|HZI|MAG612_9	44927	48199	-	53	MAG612_00680	susC		
MAG612	PUL18	MAG612_00681	gnl|HZI|MAG612_9	48683	52792	+	484	MAG612_00681			
MAG612	PUL18	MAG612_00682	gnl|HZI|MAG612_9	52849	54753	-	57	MAG612_00682		CE6;CE1	
MAG612	PUL18	MAG612_00683	gnl|HZI|MAG612_9	54812	56251	-	59	MAG612_00683			
MAG612	PUL18	MAG612_00684	gnl|HZI|MAG612_9	56520	58019	-	269	MAG612_00684		GH43	
MAG612	PUL18	MAG612_00685	gnl|HZI|MAG612_9	58429	60657	-	410	MAG612_00685		GH10	
MAG612	PUL18	MAG612_00686	gnl|HZI|MAG612_9	60694	61770	-	37	MAG612_00686			
MAG612	PUL18	MAG612_00687	gnl|HZI|MAG612_9	61789	63591	-	19	MAG612_00687	susD		
MAG612	PUL18	MAG612_00688	gnl|HZI|MAG612_9	63614	66481	-	23	MAG612_00688			
MAG612	PUL18	MAG612_00689	gnl|HZI|MAG612_9	66518	68509	-	37	MAG612_00689	susD		
MAG612	PUL18	MAG612_00690	gnl|HZI|MAG612_9	68528	71659	-	19	MAG612_00690	susC		
MAG612	PUL18	MAG612_00691	gnl|HZI|MAG612_9	71796	73193	-	137	MAG612_00691		GH5_21	
