genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
MAG653	PUL3	MAG653_00088	gnl|HZI|MAG653_1	134402	134662	-	422	MAG653_00088			
MAG653	PUL3	MAG653_00089	gnl|HZI|MAG653_1	135062	137278	-	400	MAG653_00089		GH92	
MAG653	PUL3	MAG653_00090	gnl|HZI|MAG653_1	137287	139683	-	9	MAG653_00090		GH95	
MAG653	PUL3	MAG653_00091	gnl|HZI|MAG653_1	139995	144068	+	312	MAG653_00091			
MAG653	PUL3	MAG653_00092	gnl|HZI|MAG653_1	144238	147189	+	170	MAG653_00092		GH2;CBM32	
MAG653	PUL3	MAG653_00093	gnl|HZI|MAG653_1	147259	149250	+	70	MAG653_00093			
MAG653	PUL3	MAG653_00094	gnl|HZI|MAG653_1	149289	151445	+	39	MAG653_00094		GH36	
MAG653	PUL3	MAG653_00095	gnl|HZI|MAG653_1	151464	153668	+	19	MAG653_00095		GH36	
MAG653	PUL4	MAG653_00105	gnl|HZI|MAG653_1	167432	170773	+	13764	MAG653_00105	susC		
MAG653	PUL4	MAG653_00106	gnl|HZI|MAG653_1	170798	172372	+	25	MAG653_00106	susD		
MAG653	PUL5	MAG653_01084	gnl|HZI|MAG653_10	24621	25562	+	-147751	MAG653_01084		GH25	
MAG653	PUL5	MAG653_01085	gnl|HZI|MAG653_10	25626	26471	-	64	MAG653_01085			
MAG653	PUL5	MAG653_01086	gnl|HZI|MAG653_10	26618	27628	+	147	MAG653_01086			
MAG653	PUL5	MAG653_01087	gnl|HZI|MAG653_10	27661	29307	+	33	MAG653_01087			
MAG653	PUL5	MAG653_01089	gnl|HZI|MAG653_10	29681	32455	+	374	MAG653_01089	susC		
MAG653	PUL5	MAG653_01090	gnl|HZI|MAG653_10	32467	34101	+	12	MAG653_01090	susD		
MAG653	PUL6	MAG653_00183	gnl|HZI|MAG653_2	68261	71467	-	34160	MAG653_00183	susC		
MAG653	PUL6	MAG653_00184	gnl|HZI|MAG653_2	71502	73112	-	35	MAG653_00184			
MAG653	PUL6	MAG653_00185	gnl|HZI|MAG653_2	73149	75053	-	37	MAG653_00185			
MAG653	PUL6	MAG653_00186	gnl|HZI|MAG653_2	75083	76798	-	30	MAG653_00186	susD		
MAG653	PUL6	MAG653_00187	gnl|HZI|MAG653_2	76818	80117	-	20	MAG653_00187	susC		
MAG653	PUL6	MAG653_00188	gnl|HZI|MAG653_2	80147	82705	-	30	MAG653_00188			
MAG653	PUL6	MAG653_00189	gnl|HZI|MAG653_2	82954	85008	-	249	MAG653_00189		GH67	
MAG653	PUL6	MAG653_00190	gnl|HZI|MAG653_2	85022	85993	-	14	MAG653_00190		GH43_1	
MAG653	PUL6	MAG653_00191	gnl|HZI|MAG653_2	86066	87184	-	73	MAG653_00191		GH10	
MAG653	PUL7	MAG653_01866	gnl|HZI|MAG653_22	11383	13047	-	-75801	MAG653_01866		GH43_12	
MAG653	PUL7	MAG653_01867	gnl|HZI|MAG653_22	13384	14913	+	337	MAG653_01867		GH43_29;CBM6	
MAG653	PUL7	MAG653_01868	gnl|HZI|MAG653_22	15012	17561	+	99	MAG653_01868			
MAG653	PUL7	MAG653_01869	gnl|HZI|MAG653_22	17583	20927	+	22	MAG653_01869	susC		
MAG653	PUL7	MAG653_01870	gnl|HZI|MAG653_22	20952	22661	+	25	MAG653_01870	susD		
MAG653	PUL7	MAG653_01871	gnl|HZI|MAG653_22	22686	24710	+	25	MAG653_01871			
MAG653	PUL7	MAG653_01872	gnl|HZI|MAG653_22	24730	26376	+	20	MAG653_01872			
MAG653	PUL7	MAG653_01873	gnl|HZI|MAG653_22	26389	29640	+	13	MAG653_01873	susC		
MAG653	PUL7	MAG653_01874	gnl|HZI|MAG653_22	29660	31426	+	20	MAG653_01874	susD		
MAG653	PUL7	MAG653_01875	gnl|HZI|MAG653_22	31901	35419	-	475	MAG653_01875			
MAG653	PUL7	MAG653_01876	gnl|HZI|MAG653_22	35691	39734	+	272	MAG653_01876			
MAG653	PUL7	MAG653_01877	gnl|HZI|MAG653_22	39913	43533	+	179	MAG653_01877		GH5_21;GH43_10	
MAG653	PUL7	MAG653_01878	gnl|HZI|MAG653_22	43846	44394	-	313	MAG653_01878			
MAG653	PUL7	MAG653_01879	gnl|HZI|MAG653_22	44524	46503	-	130	MAG653_01879			
MAG653	PUL7	MAG653_01880	gnl|HZI|MAG653_22	46664	49234	+	161	MAG653_01880	susC		
MAG653	PUL8	MAG653_02047	gnl|HZI|MAG653_26	49142	52222	+	-92	MAG653_02047	susC		
MAG653	PUL8	MAG653_02048	gnl|HZI|MAG653_26	52248	54008	+	26	MAG653_02048	susD		
MAG653	PUL9	MAG653_02074	gnl|HZI|MAG653_27	31279	34629	+	-22729	MAG653_02074	susC		
MAG653	PUL9	MAG653_02075	gnl|HZI|MAG653_27	34641	36359	+	12	MAG653_02075	susD		
MAG653	PUL9	MAG653_02076	gnl|HZI|MAG653_27	36363	38564	+	4	MAG653_02076			
MAG653	PUL9	MAG653_02077	gnl|HZI|MAG653_27	38592	40292	+	28	MAG653_02077			
MAG653	PUL9	MAG653_02078	gnl|HZI|MAG653_27	40320	43571	+	28	MAG653_02078			
MAG653	PUL9	MAG653_02079	gnl|HZI|MAG653_27	43583	45511	+	12	MAG653_02079	susD		
MAG653	PUL10	MAG653_02132	gnl|HZI|MAG653_29	12755	16063	+	-32756	MAG653_02132	susC		
MAG653	PUL10	MAG653_02133	gnl|HZI|MAG653_29	16088	17728	+	25	MAG653_02133	susD		
MAG653	PUL10	MAG653_02134	gnl|HZI|MAG653_29	17750	19810	+	22	MAG653_02134			
MAG653	PUL10	MAG653_02135	gnl|HZI|MAG653_29	19828	21420	+	18	MAG653_02135			
MAG653	PUL10	MAG653_02136	gnl|HZI|MAG653_29	21410	24622	+	-10	MAG653_02136	susC		
MAG653	PUL10	MAG653_02137	gnl|HZI|MAG653_29	24630	26384	+	8	MAG653_02137			
MAG653	PUL10	MAG653_02138	gnl|HZI|MAG653_29	26568	27092	+	184	MAG653_02138			
MAG653	PUL10	MAG653_02139	gnl|HZI|MAG653_29	27486	27674	-	394	MAG653_02139			
MAG653	PUL10	MAG653_02140	gnl|HZI|MAG653_29	27691	31107	-	17	MAG653_02140			
MAG653	PUL10	MAG653_02141	gnl|HZI|MAG653_29	31111	32433	-	4	MAG653_02141		GH23	
MAG653	PUL11	MAG653_02270	gnl|HZI|MAG653_32	16055	18763	-	-16378	MAG653_02270		GH43_24	
MAG653	PUL11	MAG653_02271	gnl|HZI|MAG653_32	18886	20319	-	123	MAG653_02271		GH43_24	
MAG653	PUL11	MAG653_02272	gnl|HZI|MAG653_32	20334	21776	-	15	MAG653_02272			
MAG653	PUL11	MAG653_02273	gnl|HZI|MAG653_32	22269	23603	+	493	MAG653_02273			
MAG653	PUL11	MAG653_02274	gnl|HZI|MAG653_32	23632	26367	+	29	MAG653_02274			
MAG653	PUL11	MAG653_02275	gnl|HZI|MAG653_32	26665	29637	+	298	MAG653_02275	susC		
MAG653	PUL11	MAG653_02276	gnl|HZI|MAG653_32	29676	31223	+	39	MAG653_02276	susD		
MAG653	PUL11	MAG653_02277	gnl|HZI|MAG653_32	31236	32030	+	13	MAG653_02277			
MAG653	PUL11	MAG653_02278	gnl|HZI|MAG653_32	32005	33063	+	-25	MAG653_02278			
MAG653	PUL11	MAG653_02279	gnl|HZI|MAG653_32	33084	36293	+	21	MAG653_02279	susC		
MAG653	PUL11	MAG653_02280	gnl|HZI|MAG653_32	36312	37847	+	19	MAG653_02280	susD		
MAG653	PUL12	MAG653_02568	gnl|HZI|MAG653_43	13190	14530	-	-24657	MAG653_02568	susD		
MAG653	PUL12	MAG653_02569	gnl|HZI|MAG653_43	14546	17809	-	16	MAG653_02569	susC		
MAG653	PUL13	MAG653_02676	gnl|HZI|MAG653_48	13459	15153	-	-4350	MAG653_02676	susD		
MAG653	PUL13	MAG653_02677	gnl|HZI|MAG653_48	15165	18212	-	12	MAG653_02677	susC		
MAG653	PUL14	MAG653_00677	gnl|HZI|MAG653_5	96441	97904	-	78229	MAG653_00677	susD		
MAG653	PUL14	MAG653_00678	gnl|HZI|MAG653_5	97917	101186	-	13	MAG653_00678	susC		
MAG653	PUL15	MAG653_00742	gnl|HZI|MAG653_6	53957	57091	+	-47229	MAG653_00742	susC		
MAG653	PUL15	MAG653_00743	gnl|HZI|MAG653_6	57105	58604	+	14	MAG653_00743	susD		
MAG653	PUL16	MAG653_00837	gnl|HZI|MAG653_7	75648	78938	+	17044	MAG653_00837	susC		
MAG653	PUL16	MAG653_00838	gnl|HZI|MAG653_7	78952	80568	+	14	MAG653_00838	susD		
MAG653	PUL16	MAG653_00839	gnl|HZI|MAG653_7	80575	82218	+	7	MAG653_00839			
MAG653	PUL16	MAG653_00840	gnl|HZI|MAG653_7	82223	85318	+	5	MAG653_00840	susC		
MAG653	PUL16	MAG653_00841	gnl|HZI|MAG653_7	85324	87048	+	6	MAG653_00841			
MAG653	PUL16	MAG653_00842	gnl|HZI|MAG653_7	87062	89659	+	14	MAG653_00842			
MAG653	PUL16	MAG653_00843	gnl|HZI|MAG653_7	89698	91602	+	39	MAG653_00843			
MAG653	PUL16	MAG653_00844	gnl|HZI|MAG653_7	91764	95630	+	162	MAG653_00844			
MAG653	PUL16	MAG653_00845	gnl|HZI|MAG653_7	95711	97633	-	81	MAG653_00845		GH97	
MAG653	PUL16	MAG653_00846	gnl|HZI|MAG653_7	97792	100071	+	159	MAG653_00846			
MAG653	PUL16	MAG653_00847	gnl|HZI|MAG653_7	100085	102001	+	14	MAG653_00847		GH146	
