genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
MAG611	PUL8	MAG611_01469	gnl|HZI|MAG611_53	8999	10792	-	34	MAG611_01469	susD		
MAG611	PUL8	MAG611_01470	gnl|HZI|MAG611_53	10855	14061	-	63	MAG611_01470	susC		
MAG611	PUL9	MAG611_01563	gnl|HZI|MAG611_59	2804	5149	-	-11257	MAG611_01563		GH3	
MAG611	PUL9	MAG611_01564	gnl|HZI|MAG611_59	5197	6423	-	48	MAG611_01564		CE1	
MAG611	PUL9	MAG611_01565	gnl|HZI|MAG611_59	6502	7704	-	79	MAG611_01565		CE1	
MAG611	PUL9	MAG611_01566	gnl|HZI|MAG611_59	7733	8650	-	29	MAG611_01566			
MAG611	PUL9	MAG611_01567	gnl|HZI|MAG611_59	8685	10247	-	35	MAG611_01567	susD		
MAG611	PUL9	MAG611_01568	gnl|HZI|MAG611_59	10311	13385	-	64	MAG611_01568	susC		
MAG611	PUL10	MAG611_01609	gnl|HZI|MAG611_62	12607	14142	-	-778	MAG611_01609	susD		
MAG611	PUL10	MAG611_01610	gnl|HZI|MAG611_62	14165	17152	-	23	MAG611_01610	susC		
MAG611	PUL11	MAG611_01635	gnl|HZI|MAG611_64	11604	13115	-	-5548	MAG611_01635	susD		
MAG611	PUL11	MAG611_01636	gnl|HZI|MAG611_64	13139	16738	-	24	MAG611_01636	susC		
MAG611	PUL12	MAG611_01653	gnl|HZI|MAG611_66	1065	2606	-	-15673	MAG611_01653	susD		
MAG611	PUL12	MAG611_01654	gnl|HZI|MAG611_66	2663	5824	-	57	MAG611_01654	susC		
MAG611	PUL13	MAG611_01676	gnl|HZI|MAG611_68	888	3560	-	-4936	MAG611_01676		GH77	
MAG611	PUL13	MAG611_01677	gnl|HZI|MAG611_68	3706	5043	-	146	MAG611_01677			
MAG611	PUL13	MAG611_01678	gnl|HZI|MAG611_68	5138	6163	-	95	MAG611_01678			
MAG611	PUL13	MAG611_01679	gnl|HZI|MAG611_68	6219	6497	-	56	MAG611_01679			
MAG611	PUL13	MAG611_01680	gnl|HZI|MAG611_68	6528	9572	+	31	MAG611_01680	susC		
MAG611	PUL13	MAG611_01681	gnl|HZI|MAG611_68	9592	11259	+	20	MAG611_01681	susD		
MAG611	PUL14	MAG611_00331	gnl|HZI|MAG611_7	35922	38990	+	24663	MAG611_00331	susC		
MAG611	PUL14	MAG611_00332	gnl|HZI|MAG611_7	39012	40535	+	22	MAG611_00332	susD		
MAG611	PUL15	MAG611_02055	gnl|HZI|MAG611_96	110	2539	+	-40425	MAG611_02055	susC		
MAG611	PUL15	MAG611_02056	gnl|HZI|MAG611_96	2564	4183	+	25	MAG611_02056	susD		
MAG611	PUL15	MAG611_02057	gnl|HZI|MAG611_96	4284	7022	+	101	MAG611_02057		GH92	
MAG611	PUL15	MAG611_02058	gnl|HZI|MAG611_96	7104	10703	+	82	MAG611_02058		GH92	
MAG611	PUL16	MAG611_02083	gnl|HZI|MAG611_99	979	2922	+	-9724	MAG611_02083		GH133	
MAG611	PUL16	MAG611_02084	gnl|HZI|MAG611_99	2939	4207	+	17	MAG611_02084		GT4	
MAG611	PUL16	MAG611_02085	gnl|HZI|MAG611_99	4296	5714	+	89	MAG611_02085		GH57	
MAG611	PUL16	MAG611_02086	gnl|HZI|MAG611_99	6085	9183	+	371	MAG611_02086	susC		
MAG611	PUL16	MAG611_02087	gnl|HZI|MAG611_99	9200	11257	+	17	MAG611_02087	susD		
